iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
530557  NC DC JEFM Thomas_Jefferson_Memorial                                                           National_Memorial                     107660113
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
530563  NC DC ROCR Rock_Creek_Park                                                                     Park                                  79399169 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
530748  NC DC FOTH Ford's_Theatre_National_Historic_Site                                               National_Historic_Site                42738389 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
530776  NC DC LYBA Lyndon_Baines_Johnson_Memorial_Grove_on_the_Potomac                                 National_Memorial                     18678059 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
531832  NC DC VIVE Vietnam_Veterans_Memorial                                                           National_Memorial                     113224323
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
531835  NC DC LINC Lincoln_Memorial                                                                    National_Memorial                     238620382
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
531850  NC DC WAMO Washington_Monument                                                                 National_Memorial                     81365896 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
560393  SE LA JELA Jean_Lafitte_National_Historical_Park_and_Preserve                                  National_Historical_Park_and_Preserve 31878925 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
578853  NE ME ACAD Acadia_National_Park                                                                National_Park                         163512192
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
581971  NE ME SACR Saint_Croix_Island_International_Historic_Site                                      International_Historic_Site           48711    
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
583623  NC MD CATO Catoctin_Mountain_Park                                                              Other_Designation                     23843740 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
583731  NC DC CHOH Chesapeake_and_Ohio_Canal_National_Historical_Park                                  National_Historical_Park              155933303
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
584569  NC VA GWMP George_Washington_Memorial_Parkway                                                  National_Parkway                      330201962
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
584846  NE MD HAMP Hampton_National_Historic_Site                                                      National_Historic_Site                2162383  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
588388  NC MD MONO Monocacy_National_Battlefield                                                       National_Battlefield                  676477   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
589056  NE MD ASIS Assateague_Island_National_Seashore                                                 National_Seashore                     98116492 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
589057  NC MD ANTI Antietam_National_Battlefield                                                       National_Battlefield                  20419836 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
595218  NE MD FOMC Fort_McHenry_National_Monument_and_Historic_Shrine                                  National_Monument                     46676201 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
597426  NC MD FOWA Fort_Washington_Park                                                                Other_Designation                     15939748 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
597496  NC MD GREE Greenbelt_Park                                                                      Other_Designation                     12785203 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
600017  NE MA SAIR Saugus_Iron_Works_National_Historic_Site                                            National_Historic_Site                1372599  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
600051  NE MA MIMA Minute_Man_National_Historical_Park                                                 National_Historical_Park              48313847 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
600140  NE MA BOST Boston_National_Historical_Park                                                     National_Historical_Park              87202111 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
606900  NE MA CACO Cape_Cod_National_Seashore                                                          National_Seashore                     236090520
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
607138  NE MA JOFI John_Fitzgerald_Kennedy_National_Historic_Site                                      National_Historic_Site                859421   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
634820  MW MI PIRO Pictured_Rocks_National_Lakeshore                                                   National_Lakeshore                    19983228 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
638101  MW MI SLBE Sleeping_Bear_Dunes_National_Lakeshore                                              National_Lakeshore                    45701660 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
644333  MW MI GRPO Grand_Portage_National_Monument                                                     National_Monument                     3651067  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
649530  MW MN PIPE Pipestone_National_Monument                                                         National_Monument                     7531121  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
660491  MW MN VOYA Voyageurs_National_Park                                                             National_Park                         8861822  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
667556  SE MS BRCR Brices_Cross_Roads_National_Battlefield_Site                                        National_Battlefield_Site             88266    
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
679217  SE LA VICK Vicksburg_National_Military_Park                                                    National_Military_Park                49961643 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
689020  SE FL GUIS Gulf_Islands_National_Seashore                                                      National_Seashore                     180759814
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
718402  MW MO GWCA George_Washington_Carver_National_Monument                                          National_Monument                     2901369  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
735922  MW MO WICR Wilson's_Creek_National_Battlefield                                                 National_Battlefield                  7157248  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
751466  MW MO OZAR Ozark_National_Scenic_Riverways                                                     National_Scenic_Riverway              70782690 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
765817  MW MO JEFF Jefferson_National_Expansion_Memorial                                               National_Memorial                     134831931
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
767934  IM WY BICA Bighorn_Canyon_National_Recreation_Area                                             National_Recreation_Area              14298637 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
771520  MW ND FOUS Fort_Union_Trading_Post_National_Historic_Site                                      National_Historic_Site                767988   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
779820  PW MT BIHO Big_Hole_National_Battlefield                                                       National_Battlefield                  2516553  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
806297  IM MT LIBI Little_Bighorn_Battlefield_National_Monument                                        National_Monument                     17816900 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
806847  IM MT GRKO Grant-Kohrs_Ranch_National_Historic_Site                                            National_Historic_Site                878576   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
826917  MW NE AGFO Agate_Fossil_Beds_National_Monument                                                 National_Monument                     621551   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
830099  MW NE HOME Homestead_National_Monument_of_America                                              National_Monument                     2446917  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
833315  MW NE SCBL Scotts_Bluff_National_Monument                                                      National_Monument                     9712303  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
857501  PW CA DEVA Death_Valley_National_Park                                                          National_Park                         46007802 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
858265  PW NV LAKE Lake_Mead_National_Recreation_Area                                                  National_Recreation_Area              411700377
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
862430  PW NV GRBA Great_Basin_National_Park                                                           National_Park                         3770774  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
874901  NE NJ EDIS Thomas_Edison_National_Historical_Park                                              National_Historic_Site                2586270  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
878495  NE NJ MORR Morristown_National_Historical_Park                                                 National_Historical_Park              34593201 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
880864  NE NY STLI Statue_Of_Liberty_National_Monument                                                 National_Monument                     162010548
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
882894  NE NY GATE Gateway_National_Recreation_Area                                                    National_Recreation_Area              329664174
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
885961  IM NM AZRU Aztec_Ruins_National_Monument                                                       National_Monument                     3941348  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
889156  IM NM FOUN Fort_Union_National_Monument                                                        National_Monument                     836310   
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
904780  IM NM CAVE Carlsbad_Caverns_National_Park                                                      National_Park                         43733704 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
906062  IM NM ELMO El_Morro_National_Monument                                                          National_Monument                     2788508  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
914261  IM NM WHSA White_Sands_National_Monument                                                       National_Monument                     33820019 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
920404  IM NM PETR Petroglyph_National_Monument                                                        National_Monument                     2363557  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
928874  IM NM BAND Bandelier_National_Monument                                                         National_Monument                     13779272 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
928945  IM NM GICL Gila_Cliff_Dwellings_National_Monument                                              National_Monument                     2195383  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
936867  IM NM CAVO Capulin_Volcano_National_Monument                                                   National_Monument                     3878913  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
936877  IM NM SAPU Salinas_Pueblo_Missions_National_Monument                                           National_Monument                     1887492  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
936878  IM NM CHCU Chaco_Culture_National_Historical_Park                                              National_Historical_Park              3201931  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
937161  IM NM PECO Pecos_National_Historical_Park                                                      National_Historical_Park              2168202  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
945983  NE NY CACL Castle_Clinton_National_Monument                                                    National_Monument                     113457923
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
964487  NE NY SARA Saratoga_National_Historical_Park                                                   National_Historical_Park              8228453  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
968452  NE NY VAMA Vanderbilt_Mansion_National_Historic_Site                                           National_Historic_Site                21314334 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
970121  NE NY FIIS Fire_Island_National_Seashore                                                       National_Seashore                     26946346 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
970557  NE NY SAHI Sagamore_Hill_National_Historic_Site                                                National_Historic_Site                5778707  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
982628  SE NC CAHA Cape_Hatteras_National_Seashore                                                     National_Seashore                     105764049
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
985324  SE NC FORA Fort_Raleigh_National_Historic_Site                                                 National_Historic_Site                17823602 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
986193  SE NC GUCO Guilford_Courthouse_National_Military_Park                                          National_Military_Park                22470450 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1000889 SE NC CALO Cape_Lookout_National_Seashore                                                      National_Seashore                     14391636 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1006677 SE NC CARL Carl_Sandburg_Home_National_Historic_Site                                           National_Historic_Site                2148109  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1009494 NT NC BLRI Blue_Ridge_Parkway                                                                  Parkway                               871922828
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1018241 SE NC GRSM Great_Smoky_Mountains_National_Park                                                 National_Park                         521947058
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1025558 SE NC MOCR Moores_Creek_National_Battlefield                                                   National_Battlefield                  3311344  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1027483 SE NC WRBR Wright_Brothers_National_Memorial                                                   National_Memorial                     27109570 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1033824 MW ND THRO Theodore_Roosevelt_National_Park                                                    National_Park                         31479563 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1066328 MW OH CUVA Cuyahoga_Valley_National_Park                                                       National_Park                         81631077 
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1082175 MW OH PEVI Perry's_Victory_and_International_Peace_Memorial                                    National_Memorial                     8978923  
iiiiiii rr ss cccc nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ttttttttttttttttttttttttttttttttttttt vvvvvvvvv
1083940 MW OH DAAV Dayton_Aviation_Heritage_National_Historical_Park                                   National_Historical_Park              1172176  
